0.6390988,-0.3534787,-0.29873338
-0.036314677,-0.13583842,0.3103965
0.7762862,-0.6703814,-0.081459805
0.66632664,-0.59984374,-0.02690532
0.1921396,0.17315918,-0.4655561
-0.16469486,0.36977285,-0.25932503
0.6972887,-0.43844295,-0.2640605
-0.30066323,0.4568036,-0.19510898
-0.37422296,0.53570795,-0.20522445
0.7657831,-0.66118574,-0.0758226
-0.37973076,0.43654108,-0.046413876
-0.1577315,0.3516876,-0.23590554
-0.5051579,0.6115695,-0.1499084
0.7068831,-0.47089574,-0.23413324
0.688429,-0.62775254,-0.021449342
-0.5271661,0.53008413,-0.006306693
-0.37598607,0.5220619,-0.17565714
0.6363628,-0.5445124,-0.055803593
-0.45228434,0.46249843,-0.00046668947
0.49062207,-0.15876076,-0.36420274
-0.3874229,0.4791255,-0.10274764
0.53762007,-0.4603229,-0.039357036
-0.38238898,0.532403,-0.20864116
0.6449955,-0.5987636,0.0014679395
-0.39408597,0.52949846,-0.16115333
-0.3921225,0.568246,-0.2250255
0.7351717,-0.51860833,-0.20591211
-0.559391,0.5841844,-0.04024348
0.7707941,-0.66464794,-0.08110536
-0.3479984,0.50154483,-0.2092294
0.49030498,-0.41732556,-0.0333431
0.6191162,-0.5716287,0.0029779738
0.6706749,-0.57191503,-0.06918216
-0.06860225,-0.22639817,0.47733375
0.6431082,-0.5640124,-0.045824163
-0.3925557,0.5208758,-0.16747779
0.74258864,-0.5346433,-0.19547191
0.56606436,-0.44705313,-0.08525196
0.73473,-0.51421636,-0.21255815
-0.564304,0.5636617,0.005730264
0.73464453,-0.6727131,-0.028580338
0.6940577,-0.6188758,-0.042024992
-0.11954397,-0.13361894,0.40787885
0.6813085,-0.5487822,-0.11742188
0.72932875,-0.6113912,-0.10745168
0.63116723,-0.51183,-0.09859671
-0.30037898,0.4643079,-0.20718294
-0.42348933,0.47800684,-0.045094024
-0.5982794,0.6531171,-0.08136056
-0.3780436,0.4418964,-0.056389425
0.75536233,-0.62524486,-0.11053692
-0.5019728,0.6141111,-0.15795296
0.6050883,-0.52461284,-0.045746543
-0.46551937,0.5917039,-0.1581589
-0.41575715,0.4671218,-0.0405174
-0.4247459,0.53298974,-0.12715435
-0.35842028,0.507151,-0.20622107
-0.3926299,0.5560462,-0.20549716
-0.107524544,-0.15438366,0.42319345
0.6981571,-0.47345826,-0.21729772
-0.4299783,0.54312426,-0.13279732
